business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods
85930,Holy Grill,659 Townsend St,San Francisco,CA,94102,,,,14155434659,85930_20170215,02/15/2017 12:00:00 AM,92,Routine - Unscheduled,85930_20170215_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
72093,Emporor's Kitchen,418 Larkin St,San Francisco,CA,94102,,,,,72093_20170228,02/28/2017 12:00:00 AM,76,Routine - Unscheduled,72093_20170228_103102,Unclean hands or improper use of gloves,High Risk,,,,,
85697,Quickly,3251 20th Ave 160,San Francisco,CA,94132,,,,14155818288,85697_20170714,07/14/2017 12:00:00 AM,,Reinspection/Followup,85697_20170714_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
84911,Fiorella,2339 Clement St,San Francisco,CA,94121,,,,,84911_20181003,10-03-2018 00:00,94,Routine - Unscheduled,84911_20181003_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
72117,Proposition Chicken,1750 Market St,San Francisco,CA,94102,,,,,72117_20161214,12/14/2016 12:00:00 AM,92,Routine - Unscheduled,72117_20161214_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,
94127,Oren's Hummus,71 3rd St,San Francisco,CA,94105,,,,,94127_20190508,05-08-2019 00:00,94,Routine - Unscheduled,94127_20190508_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,
89722,Roadside Rotisserie #3,333 Brannan St,San Francisco,CA,94107,,,,14150461530,89722_20170714,07/14/2017 12:00:00 AM,92,Routine - Unscheduled,89722_20170714_103157,Food safety certificate or food handler card not available,Low Risk,,,,,
82259,Seniores Pizza,559 Divisadero St,San Francisco,CA,94117,,,,14155405222,82259_20180524,05/24/2018 12:00:00 AM,77,Routine - Unscheduled,82259_20180524_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
75681,Tokyo Express Battery,77 Battery St Suite 100,San Francisco,CA,94111,,,,,75681_20190603,06-03-2019 00:00,85,Routine - Unscheduled,75681_20190603_103142,Unclean nonfood contact surfaces,Low Risk,,,,,
92110,Maxfield's House of Caffeine,398 dolores St,San Francisco,CA,94110,,,,,92110_20170705,07-05-2017 00:00,,New Ownership,92110_20170705_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
66705,Green Island Restaurant,4012 Geary Blvd,San Francisco,CA,94118,37.781208,-122.462432,POINT (-122.462432 37.781208),,66705_20181129,11/29/2018 12:00:00 AM,,Complaint,66705_20181129_103132,Improper thawing methods,Moderate Risk,5,5,8,4,11
81508,"Mo'z Cafe, Inc.",36 05th St,San Francisco,CA,94103,,,,,81508_20170927,09/27/2017 12:00:00 AM,80,Routine - Unscheduled,81508_20170927_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
75113,Louie's,55 Stevenson St,San Francisco,CA,94105,,,,,75113_20190708,07-08-2019 00:00,88,Routine - Unscheduled,75113_20190708_103150,Improper or defective plumbing,Low Risk,,,,,
92537,Dottie's True Blue Cafe,28 6th St.,San Francisco,CA,94103,,,,,92537_20180212,02-12-2018 00:00,88,Routine - Unscheduled,92537_20180212_103133,Foods not protected from contamination,Moderate Risk,,,,,
65383,Cafe 24,600 16th St,San Francisco,CA,94107,37.766406,-122.398419,POINT (-122.398419 37.766406),,65383_20190411,04-11-2019 00:00,90,Routine - Unscheduled,65383_20190411_103144,Unapproved or unmaintained equipment or utensils,Low Risk,33,33,1,9,4
84543,Mi Yucatan,2845 Mission St,San Francisco,CA,94110,,,,14155284455,84543_20190812,08-12-2019 00:00,86,Routine - Unscheduled,84543_20190812_103120,Moderate risk food holding temperature,Moderate Risk,,,,,
93361,Las Palmas on SF,5251 3rd St.,San Francisco,CA,94124,,,,,93361_20181101,11-01-2018 00:00,88,Routine - Unscheduled,93361_20181101_103150,Improper or defective plumbing,Low Risk,,,,,
85525,The Treasury,115 Sansome St,San Francisco,CA,94104,,,,,85525_20190508,05-08-2019 00:00,94,Routine - Unscheduled,85525_20190508_103156,Permit license or inspection report not posted,Low Risk,,,,,
77457,City Smoke House LLC,35 06th St,San Francisco,CA,94103,,,,,77457_20170517,05/17/2017 12:00:00 AM,92,Routine - Unscheduled,77457_20170517_103134,Other moderate risk violation,Moderate Risk,,,,,
73963,Spicy Garden Restaurant,996 Mission St,San Francisco,CA,94103,,,,,73963_20190612,06-12-2019 00:00,94,Routine - Unscheduled,73963_20190612_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,
65265,Bay Subway,500 Parnassus Ave,San Francisco,CA,94127,37.763473,-122.458202,POINT (-122.458202 37.763473),,65265_20180904,09-04-2018 00:00,96,Routine - Unscheduled,65265_20180904_103120,Moderate risk food holding temperature,Moderate Risk,110,110,7,11,14
90758,Hook Fish Company,4542 Irving St,San Francisco,CA,94122,,,,,90758_20180125,01/25/2018 12:00:00 AM,94,Routine - Unscheduled,90758_20180125_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
85500,Y & Y Vietnamese Restaurant,914 Clement St,San Francisco,CA,94118,,,,14155382938,85500_20190930,09/30/2019 12:00:00 AM,92,Routine - Unscheduled,85500_20190930_103133,Foods not protected from contamination,Moderate Risk,,,,,
93245,TS Cafe,4754 Mission St.,San Francisco,CA,94112,,,,,93245_20190108,01-08-2019 00:00,85,Routine - Unscheduled,93245_20190108_103103,High risk food holding temperature,High Risk,,,,,
81651,Slurp Noodle Bar,469 Castro St,San Francisco,CA,94114,,,,14155556633,81651_20180409,04-09-2018 00:00,83,Routine - Unscheduled,81651_20180409_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,
69016,Lahore Karahi,612 O'Farrell St,San Francisco,CA,94109,37.785635,-122.414779,POINT (-122.414779 37.785635),,69016_20170911,09-11-2017 00:00,83,Routine - Unscheduled,69016_20170911_103156,Permit license or inspection report not posted,Low Risk,20,20,5,10,36
66961,Mi Tierra Market,2023 MISSION St,San Francisco,CA,94110,37.764665,-122.419558,POINT (-122.419558 37.764665),,66961_20180416,04/16/2018 12:00:00 AM,88,Routine - Unscheduled,66961_20180416_103145,Improper storage of equipment utensils or linens,Low Risk,53,53,3,2,20
93900,Cool Cravings,601 Van Ness Ave,San Francisco,CA,94102,,,,,93900_20180706,07-06-2018 00:00,80,Routine - Unscheduled,93900_20180706_103103,High risk food holding temperature,High Risk,,,,,
88499,McDonald's,235 Front St,San Francisco,CA,,,,,,88499_20170608,06-08-2017 00:00,96,Routine - Unscheduled,88499_20170608_103131,Moderate risk vermin infestation,Moderate Risk,,,,,
86545,Yemen Cafe & Restaurant,1098 Sutter St,San Francisco,CA,94109,,,,14155448832,86545_20171005,10-05-2017 00:00,82,Routine - Unscheduled,86545_20171005_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,
83843,Annie's Hot Dogs,1330 25th St,San Francisco,CA,94107,,,,,83843_20170816,08/16/2017 12:00:00 AM,98,Routine - Unscheduled,83843_20170816_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,
66900,La Espiga De Oro,2916 24th St,San Francisco,CA,94110,37.752768,-122.410392,POINT (-122.410392 37.752768),,66900_20190430,04/30/2019 12:00:00 AM,81,Routine - Unscheduled,66900_20190430_103114,High risk vermin infestation,High Risk,53,53,3,2,20
74133,The Little Spot Cafe,1199 South Van Ness Ave,San Francisco,CA,94110,,,,,74133_20161130,11/30/2016 12:00:00 AM,94,Routine - Unscheduled,74133_20161130_103142,Unclean nonfood contact surfaces,Low Risk,,,,,
93469,Marugame Udon,3251 20th Ave,San Francisco,CA,94132,,,,,93469_20190411,04-11-2019 00:00,90,Routine - Unscheduled,93469_20190411_103150,Improper or defective plumbing,Low Risk,,,,,
65795,Mr. Pizza Man,2680 22nd St,San Francisco,CA,94110,37.756133,-122.408164,POINT (-122.408164 37.756133),,65795_20161130,11/30/2016 12:00:00 AM,92,Routine - Unscheduled,65795_20161130_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,53,53,3,2,20
90862,Om Indian Cuisine,1668 Haight St,San Francisco,CA,94117,,,,,90862_20180730,07/30/2018 12:00:00 AM,,Reinspection/Followup,90862_20180730_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
67330,San Tung Restaurant LLC,1031 Irving St,San Francisco,CA,94122,37.763891,-122.468805,POINT (-122.468805 37.763891),14155240828,67330_20180208,02-08-2018 00:00,88,Routine - Unscheduled,67330_20180208_103133,Foods not protected from contamination,Moderate Risk,109,109,10,11,14
87015,Morty's Delicatessen,280 Golden Gate Ave,San Francisco,CA,94102,,,,,87015_20181220,12/20/2018 12:00:00 AM,,Complaint,87015_20181220_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
69188,Siam Lotus Thai Cuisine,1705 HAIGHT St,San Francisco,CA,94117,37.769447,-122.450796,POINT (-122.450796 37.769447),,69188_20181105,11-05-2018 00:00,92,Routine - Unscheduled,69188_20181105_103139,Improper food storage,Low Risk,25,25,7,11,3
78722,Arang Restaurant,1506 Fillmore St,San Francisco,CA,94115,,,,,78722_20190122,01/22/2019 12:00:00 AM,66,Routine - Unscheduled,78722_20190122_103139,Improper food storage,Low Risk,,,,,
65358,Palio Cafe,500 Parnassus Ave,San Francisco,CA,94143,37.763473,-122.458202,POINT (-122.458202 37.763473),,65358_20171121,11/21/2017 12:00:00 AM,93,Routine - Unscheduled,65358_20171121_103103,High risk food holding temperature,High Risk,110,110,7,11,14
86910,L'a Poke,314 Church St,San Francisco,CA,94114,,,,14155246016,86910_20170821,08/21/2017 12:00:00 AM,92,Routine - Unscheduled,86910_20170821_103133,Foods not protected from contamination,Moderate Risk,,,,,
89404,Burger King #6414,4780 Mission St,San Francisco,CA,94112,,,,,89404_20161118,11/18/2016 12:00:00 AM,,New Ownership,89404_20161118_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
77252,Bravado,170 King St #109,San Francisco,CA,94107,,,,,77252_20180426,04/26/2018 12:00:00 AM,,Reinspection/Followup,77252_20180426_103103,High risk food holding temperature,High Risk,,,,,
85917,Saucy Asian,3801 17th St,San Francisco,CA,94110,,,,14155481661,85917_20170816,08/16/2017 12:00:00 AM,82,Routine - Unscheduled,85917_20170816_103105,Improper cooling methods,High Risk,,,,,
68366,Flying Pig Bistro,433 South Van Ness Ave,San Francisco,CA,94103,37.766324,-122.417565,POINT (-122.417565 37.766324),,68366_20171128,11/28/2017 12:00:00 AM,87,Routine - Unscheduled,68366_20171128_103138,Improper storage use or identification of toxic substances,Low Risk,53,53,3,2,20
78332,Hot Pot Island,5512 Geary Blvd,San Francisco,CA,94121,,,,,78332_20170818,08/18/2017 12:00:00 AM,76,Routine - Unscheduled,78332_20170818_103145,Improper storage of equipment utensils or linens,Low Risk,,,,,
71696,B. Patisserie LLC,2821 CALIFORNIA St,San Francisco,CA,94115,37.788014,-122.440756,POINT (-122.440756 37.788014),,71696_20180525,05/25/2018 12:00:00 AM,86,Routine - Unscheduled,71696_20180525_103118,Employee eating or smoking,Moderate Risk,103,103,8,6,30
86013,Safehouse,160 14th St,San Francisco,CA,94103,,,,14155778432,86013_20190104,01-04-2019 00:00,90,Routine - Unscheduled,86013_20190104_103131,Moderate risk vermin infestation,Moderate Risk,,,,,
88799,Village House,3398 Balboa St A,San Francisco,CA,94121,,,,14155526655,88799_20180702,07-02-2018 00:00,85,Routine - Unscheduled,88799_20180702_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,
92982,Great Gold Restaurant,3161 24th St.,San Francisco,CA,94110,,,,,92982_20180108,01-08-2018 00:00,92,Routine - Unscheduled,92982_20180108_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,
81302,Fumi Curry,3303 Mission St,San Francisco,CA,94110,,,,14155601611,81302_20190320,03/20/2019 12:00:00 AM,79,Routine - Unscheduled,81302_20190320_103139,Improper food storage,Low Risk,,,,,
88063,Sichuan Home Inc,5037 Geary Blvd,San Francisco,CA,94118,,,,14155223288,88063_20180807,08-07-2018 00:00,84,Routine - Unscheduled,88063_20180807_103138,Improper storage use or identification of toxic substances,Low Risk,,,,,
83305,El Rincon Yucateco,491 O'Farrell St,San Francisco,CA,94102,,,,,83305_20190710,07-10-2019 00:00,87,Routine - Unscheduled,83305_20190710_103157,Food safety certificate or food handler card not available,Low Risk,,,,,
64940,The Grove-Hayes,301 Hayes St,San Francisco,CA,94102,37.777026,-122.421361,POINT (-122.421361 37.777026),14155623953,64940_20170315,03/15/2017 12:00:00 AM,92,Routine - Unscheduled,64940_20170315_103150,Improper or defective plumbing,Low Risk,21,21,4,11,9
77738,Park Plaza Fine Foods,111 Cambon Dr,San Francisco,CA,94132,,,,14155587075,77738_20161207,12-07-2016 00:00,88,Routine - Unscheduled,77738_20161207_103129,Insufficient hot water or running water,Moderate Risk,,,,,
70017,Co Nam,1653 Polk St,San Francisco,CA,94109,37.791963,-122.421033,POINT (-122.421033 37.791963),,70017_20180124,01/24/2018 12:00:00 AM,,Foodborne Illness Investigation,70017_20180124_103145,Improper storage of equipment utensils or linens,Low Risk,105,105,4,3,21
88524,McDonald's,255 Winston St,San Francisco,CA,,,,,14155253309,88524_20190626,06/26/2019 12:00:00 AM,96,Routine - Unscheduled,88524_20190626_103131,Moderate risk vermin infestation,Moderate Risk,,,,,
85781,Domino's #7764,876 Geary St,San Francisco,CA,94109,,,,,85781_20170913,09/13/2017 12:00:00 AM,,Reinspection/Followup,85781_20170913_103156,Permit license or inspection report not posted,Low Risk,,,,,
69324,Las Brisas,3137 MISSION St,San Francisco,CA,94110,37.747173,-122.418804,POINT (-122.418804 37.747173),,69324_20180309,03-09-2018 00:00,84,Routine - Unscheduled,69324_20180309_103103,High risk food holding temperature,High Risk,83,83,9,2,2
80285,Taylor St. Coffee Shop,375 Taylor St,San Francisco,CA,94102,,,,,80285_20180322,03/22/2018 12:00:00 AM,84,Routine - Unscheduled,80285_20180322_103129,Insufficient hot water or running water,Moderate Risk,,,,,
89988,Vegan Picnic,1977 A Union St,San Francisco,CA,94123,,,,,89988_20170705,07-05-2017 00:00,94,Routine - Unscheduled,89988_20170705_103150,Improper or defective plumbing,Low Risk,,,,,
93561,Papito,317 Connecticut St,San Francisco,CA,94107,,,,,93561_20190521,05/21/2019 12:00:00 AM,88,Routine - Unscheduled,93561_20190521_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,
90603,Reina's Restaurant,5479 Mission St,San Francisco,CA,94112,,,,,90603_20180305,03-05-2018 00:00,84,Routine - Unscheduled,90603_20180305_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
65635,Focaccia Market Bakery,455 Market St 150,San Francisco,CA,94105,37.791227,-122.398872,POINT (-122.398872 37.791227),,65635_20170912,09-12-2017 00:00,71,Routine - Unscheduled,65635_20170912_103130,Inadequate sewage or wastewater disposal,Moderate Risk,108,108,6,10,8
89070,Lafayette Coffee Shop,611 Larkin St,San Francisco,CA,94109,,,,14155444884,89070_20161221,12/21/2016 12:00:00 AM,,New Ownership,89070_20161221_103131,Moderate risk vermin infestation,Moderate Risk,,,,,
69606,El Porteno I Restaurant,5173 MISSION St,San Francisco,CA,94112,37.715905,-122.441373,POINT (-122.441373 37.715905),,69606_20190930,09/30/2019 12:00:00 AM,77,Routine - Unscheduled,69606_20190930_103131,Moderate risk vermin infestation,Moderate Risk,58,58,9,1,7
75217,Los Reyes,2101 Geneva Ave,San Francisco,CA,94134,,,,,75217_20170913,09/13/2017 12:00:00 AM,80,Routine - Unscheduled,75217_20170913_103132,Improper thawing methods,Moderate Risk,,,,,
93150,Chez Beesen,200 Pine St,San Francisco,CA,94104,,,,,93150_20180518,05/18/2018 12:00:00 AM,64,Routine - Unscheduled,93150_20180518_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,
93197,Dosa Allee,1020 Market St,San Francisco,CA,94102,,,,,93197_20180731,07/31/2018 12:00:00 AM,87,Routine - Unscheduled,93197_20180731_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
83636,Sam's Chowder Mobile #4,Off The Grid,San Francisco,CA,,,,,,83636_20190211,02-11-2019 00:00,98,Routine - Unscheduled,83636_20190211_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,
91390,Mandarin House SF,3452 Mission St.,San Francisco,CA,94110,,,,,91390_20190117,01/17/2019 12:00:00 AM,74,Routine - Unscheduled,91390_20190117_103114,High risk vermin infestation,High Risk,,,,,
81990,Nourish Cafe,189 06th Ave,San Francisco,CA,94118,,,,,81990_20190805,08-05-2019 00:00,94,Routine - Unscheduled,81990_20190805_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
92049,Little Nepal,925 Cortland Ave.,San Francisco,CA,94110,,,,,92049_20180619,06/19/2018 12:00:00 AM,86,Routine - Unscheduled,92049_20180619_103150,Improper or defective plumbing,Low Risk,,,,,
92187,Yum Yum Sushi House,2181 Irving St,San Francisco,CA,94122,,,,,92187_20180511,05-11-2018 00:00,90,Routine - Unscheduled,92187_20180511_103133,Foods not protected from contamination,Moderate Risk,,,,,
65852,Al's Super Cafe,3286 MISSION St,San Francisco,CA,94110,37.744324,-122.420831,POINT (-122.420831 37.744324),,65852_20190717,07/17/2019 12:00:00 AM,96,Routine - Unscheduled,65852_20190717_103120,Moderate risk food holding temperature,Moderate Risk,83,83,9,2,2
79145,Chart House,Pier 39  Space 206-8,San Francisco,CA,94133,,,,14155432260,79145_20180608,06-08-2018 00:00,89,Routine - Unscheduled,79145_20180608_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,
67186,Etcetera Wine Bar,795 VALENCIA St,San Francisco,CA,94110,37.760294,-122.421386,POINT (-122.421386 37.760294),,67186_20180530,05/30/2018 12:00:00 AM,96,Routine - Unscheduled,67186_20180530_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,53,53,3,2,20
79563,Creightons Cheese and Fine Foods,673 Portola Dr,San Francisco,CA,94127,,,,14155750750,79563_20170913,09/13/2017 12:00:00 AM,83,Routine - Unscheduled,79563_20170913_103120,Moderate risk food holding temperature,Moderate Risk,,,,,
69606,El Porteno I Restaurant,5173 MISSION St,San Francisco,CA,94112,37.715905,-122.441373,POINT (-122.441373 37.715905),,69606_20170526,05/26/2017 12:00:00 AM,79,Routine - Unscheduled,69606_20170526_103139,Improper food storage,Low Risk,58,58,9,1,7
90710,The Crepe Cafe,333 Jefferson St,San Francisco,CA,94133,,,,14155786777,90710_20170809,08-09-2017 00:00,82,Routine - Unscheduled,90710_20170809_103132,Improper thawing methods,Moderate Risk,,,,,
91334,Cafe Du Nord,2174 Market St Box E,San Francisco,CA,94114,,,,,91334_20170519,05/19/2017 12:00:00 AM,,New Ownership,91334_20170519_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,
